Representation,Number Of Cities,Population Size,Child Population Size,Generation Gap,Mutation Rate,Algorithm,Selection,Termination,City Coordinates,Original Solution,Final Solution,Algorithm Efficiency,Checked
Bi,50,5000,30,20,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001']","['011010', '011100', '010000', '100101', '001001', '010100', '001011', '011001', '001111', '100011', '101000', '000010', '000100', '110000', '000111', '001000', '100100', '010001', '110001', '101111', '100000', '000101', '101011', '000110', '101010', '100110', '100010', '000001', '100111', '011101', '100001', '110010', '101100', '010010', '000011', '011011', '011110', '010110', '010111', '010011', '001101', '011111', '101110', '011000', '001010', '001110', '001100', '010101', '101101', '101001', '011010']",127,FALSE
Bi,50,5000,30,25,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001', '010001']","['100110', '011101', '100111', '100010', '100011', '011001', '000010', '110001', '001001', '010100', '101111', '101010', '000110', '001011', '101000', '001111', '100100', '010001', '001000', '000111', '110000', '101011', '001110', '101001', '011100', '001101', '101101', '010101', '010011', '011010', '010000', '100101', '011111', '101110', '011000', '001100', '000011', '011110', '010110', '010010', '100001', '110010', '010111', '011011', '101100', '000001', '100000', '000101', '000100', '001010', '100110']",107,FALSE
Bi,50,5000,30,30,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001', '010001', '010001']","['101100', '110010', '010111', '010110', '000011', '011110', '011011', '011010', '101110', '011111', '100101', '001001', '010100', '101000', '000010', '100011', '001011', '011001', '100100', '010001', '100000', '000101', '101011', '101111', '001110', '100110', '100111', '100010', '000001', '011101', '001010', '101010', '000110', '000100', '001111', '001000', '000111', '110000', '110001', '011000', '001100', '010000', '001101', '010011', '101001', '011100', '101101', '010101', '010010', '100001', '101100']",127,FALSE
Bi,50,5000,30,35,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001', '010001', '010001', '010001']","['011010', '011100', '010000', '100101', '101010', '001111', '001011', '101000', '011001', '001000', '110000', '101011', '000101', '100000', '000111', '100100', '000100', '000010', '100011', '010001', '101111', '110001', '011111', '001001', '010100', '001110', '100110', '100001', '010010', '000011', '110010', '101100', '011011', '011110', '010110', '010111', '100010', '000001', '100111', '011101', '001010', '000110', '011000', '101110', '001100', '101101', '010101', '001101', '101001', '010011', '011010']",110,FALSE
Bi,50,5000,30,40,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001']","['011010', '100001', '010111', '010110', '000011', '110010', '101100', '010010', '101101', '011100', '001001', '010100', '010001', '000010', '101000', '000110', '101111', '001010', '011011', '011110', '011101', '100110', '101011', '000101', '001000', '000111', '110000', '100000', '100010', '100111', '000001', '001110', '011000', '101010', '011001', '001111', '100100', '000100', '100011', '001011', '110001', '011111', '100101', '001101', '010000', '101110', '001100', '010101', '101001', '010011', '011010']",115,FALSE
Bi,50,5000,30,45,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001']","['100010', '100111', '000011', '010110', '110010', '011110', '000001', '110000', '000111', '000101', '001000', '000100', '001111', '000010', '001011', '100011', '011001', '100100', '010001', '011000', '101110', '001001', '011111', '100101', '010000', '001101', '101101', '101001', '011100', '001100', '010101', '100001', '010010', '010111', '011011', '101100', '010011', '011010', '100110', '011101', '001010', '101111', '101010', '101000', '010100', '110001', '000110', '001110', '101011', '100000', '100010']",130,FALSE
Bi,50,5000,30,50,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001']","['010110', '000011', '001110', '000101', '001111', '011001', '101000', '001011', '010100', '110001', '001001', '011111', '010000', '011100', '001101', '100101', '101110', '011000', '000110', '010001', '000010', '100011', '100100', '000100', '110000', '101011', '100000', '001010', '001000', '000111', '101111', '101010', '001100', '010101', '101001', '010011', '011010', '101101', '100110', '100010', '000001', '100111', '011101', '010010', '100001', '101100', '110010', '010111', '011011', '011110', '010110']",135,FALSE
Bi,50,5000,30,55,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001']","['001110', '101111', '010001', '011001', '001111', '001011', '000010', '100011', '100100', '101000', '110000', '000100', '011000', '110001', '010100', '001001', '011111', '100101', '101101', '101001', '010011', '011010', '001101', '010101', '100001', '101100', '010111', '011011', '110010', '010110', '011110', '100010', '000001', '100111', '100000', '000101', '101011', '001000', '000111', '001010', '101010', '000110', '001100', '011100', '010000', '101110', '010010', '000011', '100110', '011101', '001110']",135,FALSE
Bi,50,5000,30,60,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001']","['001001', '100101', '101101', '001101', '011100', '011000', '010100', '001011', '011001', '100011', '000010', '101000', '001111', '000100', '100100', '001000', '110000', '000111', '000101', '101011', '001110', '001010', '010011', '011010', '101001', '101110', '001100', '010101', '100001', '101100', '010111', '110010', '011011', '011110', '010110', '000011', '010010', '100110', '011101', '100010', '000001', '100111', '100000', '101111', '101010', '000110', '010001', '110001', '011111', '010000', '001001']",161,FALSE
Bi,50,5000,30,65,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001']","['001001', '010100', '000010', '100011', '101000', '011001', '001111', '000110', '101111', '110000', '000111', '000101', '101001', '001100', '011000', '001110', '100000', '001000', '100100', '101011', '000100', '001011', '101010', '010001', '001010', '100110', '100010', '100111', '000001', '011101', '000011', '011110', '010110', '010111', '110010', '011011', '101100', '100001', '010010', '010101', '011010', '010011', '011100', '101101', '001101', '010000', '100101', '011111', '110001', '101110', '001001']",117,FALSE
Bi,50,5000,30,70,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001']","['101100', '010111', '110010', '011011', '011110', '010110', '100111', '100010', '100110', '100000', '000101', '000111', '110000', '000100', '000010', '100011', '001011', '010100', '110001', '011000', '011100', '101001', '101101', '101110', '010001', '011001', '101000', '001111', '100100', '101111', '101011', '001000', '000001', '011101', '000011', '001110', '001010', '101010', '000110', '001100', '100101', '001001', '011111', '010000', '001101', '010011', '011010', '010101', '100001', '010010', '101100']",133,FALSE
Bi,50,5000,30,75,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001']","['100111', '110000', '000111', '000100', '000110', '000010', '001011', '010100', '110001', '011000', '010000', '011111', '100101', '101000', '100011', '011001', '001111', '001000', '000101', '000001', '100000', '001010', '101010', '010001', '101111', '001100', '101101', '001001', '101110', '001101', '011100', '010011', '011010', '101001', '010101', '101100', '010111', '011110', '010110', '010010', '100001', '110010', '011011', '000011', '101011', '100100', '001110', '100110', '011101', '100010', '100111']",100,FALSE
Bi,50,5000,30,80,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001']","['101001', '011100', '010000', '100101', '101010', '101111', '000010', '110000', '001111', '001011', '101000', '011001', '010100', '011111', '001001', '110001', '100011', '100100', '010001', '000110', '001100', '101101', '010101', '010010', '100001', '101100', '010111', '011110', '010110', '110010', '011011', '000011', '100010', '000001', '100111', '011101', '100110', '001110', '001010', '000100', '001000', '000111', '100000', '000101', '101011', '011000', '101110', '001101', '010011', '011010', '101001']",114,FALSE
Bi,50,5000,30,85,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001']","['101001', '011100', '010000', '100101', '100011', '011001', '001111', '000100', '100100', '001011', '010100', '110001', '010001', '000010', '101000', '001000', '000111', '000101', '011110', '011011', '110010', '101100', '010010', '010101', '001001', '011111', '101110', '001110', '001010', '101011', '110000', '100000', '100010', '000001', '100111', '000011', '010110', '010111', '100001', '100110', '011101', '101111', '101010', '000110', '011000', '001100', '101101', '001101', '010011', '011010', '101001']",119,FALSE
Bi,50,5000,30,90,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001']","['011011', '110010', '010111', '100001', '010011', '011010', '011100', '010100', '001011', '011001', '001111', '100011', '101000', '000010', '100000', '110000', '100100', '010001', '000100', '001000', '000111', '000101', '101011', '011000', '101110', '110001', '001001', '011111', '010000', '101001', '010101', '100110', '011101', '000011', '100010', '000001', '100111', '001110', '001010', '101111', '000110', '101010', '001100', '101101', '100101', '001101', '101100', '010010', '010110', '011110', '011011']",124,FALSE
Bi,50,5000,30,95,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001']","['101000', '000100', '100100', '100011', '011001', '010001', '101010', '000110', '101111', '000011', '010110', '000001', '100010', '011110', '010111', '110010', '011011', '101100', '010010', '100001', '101001', '011100', '010011', '011010', '001101', '001001', '110001', '011000', '010100', '011111', '010000', '100101', '101110', '001100', '101101', '010101', '100110', '100111', '011101', '001110', '001010', '101011', '100000', '000101', '000111', '110000', '001000', '001111', '000010', '001011', '101000']",142,FALSE
Bi,50,1000,30,60,0,RoClBiClBiRe50,"['Ro', None]","['Re', 99.5]","[(839, 495), (120, 10), (793, 680), (529, 131), (891, 87), (369, 329), (743, 62), (650, 44), (16, 608), (514, 471), (52, 154), (324, 625), (128, 914), (565, 466), (365, 68), (116, 757), (318, 227), (619, 753), (331, 989), (17, 374), (396, 752), (865, 787), (740, 974), (275, 456), (243, 103), (367, 919), (828, 945), (267, 854), (671, 555), (964, 783), (5, 682), (859, 295), (579, 800), (830, 531), (217, 32), (439, 3), (27, 739), (650, 597), (814, 489), (154, 5), (319, 843), (373, 340), (686, 224), (615, 912), (279, 778), (198, 649), (449, 347), (660, 131), (101, 463), (747, 898)]","['010001', '000110', '100111', '100000', '010111', '011110', '001010', '010101', '010100', '011000', '001001', '011100', '101001', '001101', '101111', '100010', '011101', '001000', '101010', '000101', '011001', '100001', '101101', '000001', '000011', '011111', '011010', '100101', '110000', '101011', '010110', '100100', '000010', '010010', '110010', '011011', '101100', '100011', '101000', '101110', '100110', '001110', '010011', '000111', '001111', '000100', '001011', '001100', '010000', '110001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001', '010001']","['001101', '011111', '100101', '001001', '010100', '001011', '011000', '101010', '011001', '001111', '010001', '000010', '101000', '100011', '100100', '000100', '101011', '100000', '000101', '001000', '000111', '110000', '100010', '000001', '100111', '001110', '001100', '101001', '101100', '010101', '101110', '110001', '000110', '101111', '001010', '011101', '100110', '000011', '011110', '010110', '110010', '011011', '010111', '010010', '100001', '011100', '010011', '011010', '101101', '010000', '001101']",141,FALSE
